"SYMBOL","peak","annotation","distanceToTSS","peak_log2FC","rna_log2FC","rna_padj"
"Eral1","chr11-78079619-78081041","Promoter (<=1kb)",0,0.597008580978637,0.0639626232411799,0.00633051827331153
"Marcks","chr10-37139855-37140072","Promoter (<=1kb)",-935,0.5968539380363,0.585877062794471,1.44145163120948e-104
"Dpf1","chr7-29309144-29309650","Promoter (<=1kb)",0,0.595727405417243,NA,NA
"Pitpnc1","chr11-107471245-107471569","Promoter (<=1kb)",-546,0.595570623430075,0.0771418521528514,0.196311001101955
"Mir7011","chr3-88440476-88441175","Promoter (<=1kb)",0,0.594883826954012,NA,NA
"Arhgef40","chr14-51984062-51986412","Promoter (<=1kb)",0,0.594589104822671,0.151589767866655,8.47172392273342e-07
"Tcf25","chr8-123384674-123385175","Promoter (<=1kb)",330,0.593916503687035,-0.0311503868143366,1
"Rps13","chr7-116336167-116336525","Promoter (1-2kb)",-1972,0.593644981046544,0.225292222981074,1.94384743916483e-49
"Lrmda","chr14-22577848-22579195","Promoter (<=1kb)",121,0.593585816614383,NA,NA
"Pacsin1","chr17-27702509-27702918","Promoter (1-2kb)",-1539,0.593547914097821,NA,NA
"Mycn","chr12-12941044-12942839","Promoter (<=1kb)",0,0.592339486036133,NA,NA
"Pcdh17","chr14-84442807-84443730","Promoter (<=1kb)",0,0.591657423243037,NA,NA
"Mir466i","chr13-17745868-17746893","Promoter (<=1kb)",-580,0.591467055185417,NA,NA
"Cdsn","chr17-35551752-35552287","Promoter (<=1kb)",0,0.591068434729264,NA,NA
"Pnma2","chr14-66909610-66911553","Promoter (<=1kb)",0,0.590896142862937,NA,NA
"Cpne9","chr6-113292863-113293442","Promoter (<=1kb)",-883,0.590839603728849,NA,NA
"Pafah1b3","chr7-25297143-25298245","Promoter (<=1kb)",0,0.590682459030076,0.260579192620882,2.17190661762764e-45
"Tgfb1","chr7-25688780-25689553","Promoter (<=1kb)",0,0.590646996871843,0.23286288408531,9.39050051583777e-45
"Mir7014","chr3-95733728-95734535","Promoter (<=1kb)",438,0.590562314370941,NA,NA
"Cdk14","chr5-5418591-5420781","Promoter (<=1kb)",0,0.590434787681227,0.214608061274753,0.00027771711918807
"Plpp2","chr10-79532600-79533985","Promoter (<=1kb)",0,0.590059053214062,0.241504524603695,3.93926451050126e-31
"Mxra8","chr4-155840889-155841402","Promoter (<=1kb)",-902,0.590027635548609,0.0785580693131644,1
"Lrp4","chr2-91475771-91477054","Promoter (<=1kb)",0,0.589047643144491,NA,NA
"Kif21b","chr1-136131080-136131849","Promoter (<=1kb)",0,0.588910381099852,NA,NA
"Tmem131l","chr3-83942770-83944004","Promoter (<=1kb)",0,0.588746338242801,0.00171956014564101,1
"Has3","chr8-106870276-106872421","Promoter (<=1kb)",0,0.588738147847269,NA,NA
"Mbtd1","chr11-93907817-93909330","Promoter (<=1kb)",-657,0.588261488292617,0.103188722830831,0.0545808797999869
"Itga5","chr15-103368192-103368456","Promoter (1-2kb)",-1429,0.588170902335392,-0.0488369226705379,1
"Ebf2","chr14-67233842-67234801","Promoter (<=1kb)",0,0.588100035748079,NA,NA
"Zc3h10","chr10-128547094-128549517","Promoter (<=1kb)",0,0.587579039492158,NA,NA
"Rtn4ip1","chr10-43918826-43919388","Promoter (1-2kb)",-1647,0.586784421313034,NA,NA
"Lat2","chr5-134616949-134617338","Promoter (1-2kb)",-1924,0.586519256743281,NA,NA
"Pdzd2","chr15-12548768-12550382","Promoter (<=1kb)",0,0.586311148453059,0.119711100597586,0.000560451659280576
"Unc13b","chr4-43058501-43059677","Promoter (<=1kb)",0,0.586110545449791,NA,NA
"Ppil6","chr10-41500843-41501349","Promoter (<=1kb)",-301,0.585593073035333,NA,NA
"Cavin2","chr1-51288545-51290177","Promoter (<=1kb)",0,0.58556826064137,-0.40011951749748,1.58832685536419e-18
"Mbd6","chr10-127288275-127289659","Promoter (<=1kb)",0,0.585300825132455,0.0703397114645026,0.0106495542633413
"Zfp354b","chr11-50930678-50932003","Promoter (<=1kb)",0,0.584946034840953,NA,NA
"Aif1l","chr2-31950060-31950344","Promoter (<=1kb)",0,0.583862229692341,NA,NA
"Bik","chr15-83526486-83527285","Promoter (<=1kb)",0,0.583843642415165,NA,NA
"Gm19619","chr5-91282193-91283513","Promoter (<=1kb)",0,0.583560949874024,NA,NA
"Htra1","chr7-130981843-130983222","Promoter (<=1kb)",0,0.583297552135574,-0.663702480183324,7.31248924282651e-107
"Lif","chr11-4266400-4267107","Promoter (<=1kb)",0,0.58313652803731,-0.284939982285177,9.32747350131019e-52
"Nudcd3","chr11-6199195-6201530","Promoter (<=1kb)",0,0.582589540907395,0.292264941288821,1.52569196923288e-25
"Prdm1","chr10-44456639-44457558","Promoter (<=1kb)",0,0.582479241977585,NA,NA
"2610035D17Rik","chr11-113200714-113202027","Promoter (<=1kb)",0,0.582272837292145,NA,NA
"Mgat4b","chr11-50231072-50231696","Promoter (<=1kb)",324,0.581563611122951,0.250943037902005,1.76052643596676e-20
"Rmi2","chr16-10834583-10835563","Promoter (<=1kb)",0,0.580956526735409,NA,NA
"Zfp407","chr18-84413226-84414918","Promoter (<=1kb)",-806,0.580626292554479,-0.0784731988729157,1
"Zfp518b","chr5-38684022-38685122","Promoter (<=1kb)",0,0.580547051009796,NA,NA
"Cyth3","chr5-143633052-143633721","Promoter (<=1kb)",-345,0.579894694910133,0.185365253321764,3.29138037800684e-06
"Slc2a4","chr11-69947938-69949207","Promoter (<=1kb)",0,0.579880580331025,NA,NA
"Clk2","chr3-89163006-89163442","Promoter (1-2kb)",-1353,0.579834035627649,0.0271654159574926,1
"Spop","chr11-95413659-95415338","Promoter (<=1kb)",0,0.579257294858107,0.33287342260227,4.9704888758128e-29
"Fdxr","chr11-115270180-115270817","Promoter (1-2kb)",-1166,0.579237465479681,NA,NA
"Kcnj11","chr7-46100344-46100963","Promoter (<=1kb)",0,0.578633084954585,NA,NA
"Nat14","chr7-4922487-4922941","Promoter (<=1kb)",0,0.578417488157148,NA,NA
"Cdkn1c","chr7-143460278-143461509","Promoter (<=1kb)",0,0.577811325189066,NA,NA
"Adam11","chr11-102773879-102775126","Promoter (<=1kb)",0,0.577412807245942,NA,NA
"Pxn","chr5-115543346-115544395","Promoter (<=1kb)",0,0.576686922933564,0.0643773028484872,0.20530799012138
"4930505A04Rik","chr11-30471208-30472232","Promoter (<=1kb)",0,0.576549671386112,NA,NA
"Klk8","chr7-43796302-43797706","Promoter (<=1kb)",0,0.57654457356711,NA,NA
"Get1","chr16-96150868-96151876","Promoter (<=1kb)",0,0.576254261425464,NA,NA
"Zfand2a","chr5-139478788-139479520","Promoter (<=1kb)",0,0.576181697171603,-0.0759767872163144,1
"Pdgfd","chr9-6167899-6169631","Promoter (<=1kb)",0,0.576052866111698,0.0886093981693752,1
"M1ap","chr6-83023709-83024796","Promoter (1-2kb)",-1542,0.575366533946232,NA,NA
"Tpbgl","chr7-99625391-99627223","Promoter (<=1kb)",0,0.574919131435682,NA,NA
"Stat3","chr11-100893231-100894170","Promoter (<=1kb)",0,0.574274586448314,-0.0241029573456545,1
"Zdhhc2","chr8-40423064-40424691","Promoter (<=1kb)",0,0.573742017209868,0.0725287755562859,0.00043967998177847
"Acbd4","chr11-103101160-103103378","Promoter (<=1kb)",0,0.572834827903069,0.0815566925921638,8.02297178328501e-05
"Ttc7b","chr12-100337360-100338393","Promoter (<=1kb)",0,0.572709653421186,NA,NA
"Ndufa12","chr10-94197894-94199914","Promoter (<=1kb)",0,0.572059778360281,0.286733850840079,1.02988391617359e-21
"Psap","chr10-60277157-60278237","Promoter (<=1kb)",0,0.572035564626367,0.106759639872123,0.0319657946023924
"Gm5512","chr10-4407068-4407555","Promoter (<=1kb)",363,0.571935435206276,NA,NA
"Myh14","chr7-44670380-44671361","Promoter (<=1kb)",0,0.571523101365262,NA,NA
"Pmpcb","chr5-21735657-21735875","Promoter (1-2kb)",-1266,0.571198591116004,-0.108304546657483,1
"Cfap36","chr11-29245691-29248006","Promoter (<=1kb)",0,0.570548725852427,0.0644133898839157,1
"Psen2","chr1-180249542-180250440","Promoter (1-2kb)",-1392,0.568937788842895,NA,NA
"Nrarp","chr2-25180009-25181959","Promoter (<=1kb)",0,0.568712530674103,NA,NA
"Tk1","chr11-117825293-117826474","Promoter (<=1kb)",0,0.568233568500479,0.189928962839674,5.03967394190462e-05
"Meltf","chr16-31878430-31878971","Promoter (<=1kb)",0,0.567707734120567,NA,NA
"Btn2a2","chr13-23488217-23489224","Promoter (<=1kb)",0,0.567251865917599,NA,NA
"Slc25a35","chr11-68967100-68968292","Promoter (<=1kb)",0,0.56719421337432,NA,NA
"Klhl3","chr13-58112583-58113835","Promoter (<=1kb)",0,0.566973129620331,NA,NA
"Tep1","chr14-50869736-50871555","Promoter (<=1kb)",0,0.566004041355602,0.0613190741185578,0.00183705177437521
"Cmtm7","chr9-114780125-114782163","Promoter (<=1kb)",0,0.56589368449366,0.0900475722158214,0.0326964879562426
"Nefh","chr11-4946902-4948165","Promoter (<=1kb)",0,0.56586356809852,NA,NA
"Tac4","chr11-95258312-95259898","Promoter (1-2kb)",-1631,0.565460395377908,NA,NA
"Kif5a","chr10-127262839-127263264","Promoter (<=1kb)",0,0.564948968839876,NA,NA
"Cdc42bpb","chr12-111303018-111304494","Promoter (<=1kb)",-579,0.56479804230361,-0.0473551996626416,1
"Ssh2","chr11-77215479-77217234","Promoter (<=1kb)",0,0.564199186140177,0.113245666752577,1
"Gm11568","chr11-99858137-99859976","Promoter (<=1kb)",220,0.563808279490572,NA,NA
"Gprin2","chr14-34200678-34201869","Promoter (<=1kb)",0,0.563660294236025,NA,NA
"Nacad","chr11-6604927-6606232","Promoter (<=1kb)",0,0.563643461059528,NA,NA
"Ddx56","chr11-6266659-6268246","Promoter (<=1kb)",0,0.562948265855787,0.17260304233485,8.98781982745839e-13
"Dysf","chr6-84018942-84019605","Promoter (<=1kb)",0,0.562284500195853,-0.256013344361456,1.19097442751122e-10
"Pros1","chr16-62853587-62854777","Promoter (<=1kb)",0,0.561998359519914,NA,NA
"Zfp598","chr17-24676031-24676478","Promoter (<=1kb)",-664,0.561276246579159,-0.091182052368557,1
"D130040H23Rik","chr8-69270515-69271429","Promoter (<=1kb)",0,0.561110406495795,NA,NA
"Wdr31","chr4-62469996-62471089","Promoter (<=1kb)",0,0.561110053705586,NA,NA
"Rnd1","chr15-98675751-98677707","Promoter (<=1kb)",0,0.56095796331175,0.0857855294534586,3.62784644944286e-05
"Thoc5","chr11-4894595-4896155","Promoter (<=1kb)",0,0.560893568992382,0.0535200058197819,1
"Tnk2","chr16-32656794-32657134","Promoter (<=1kb)",0,0.560887644868663,-0.157089779674697,0.00738645152661373
"Rcor2","chr19-7267134-7269249","Promoter (<=1kb)",0,0.560873046127217,NA,NA
"Mir8120","chr3-65658588-65659964","Promoter (<=1kb)",0,0.56086674696098,NA,NA
"Snai1","chr2-167537597-167538370","Promoter (<=1kb)",0,0.55948359050543,NA,NA
"Cited4","chr4-120665754-120667507","Promoter (<=1kb)",0,0.559390177346381,NA,NA
"Gstt1","chr10-75797342-75798728","Promoter (<=1kb)",0,0.558924034675922,NA,NA
"Itsn1","chr16-91860049-91861126","Promoter (<=1kb)",-900,0.558602881637028,-0.0341868138401892,1
"Mr1","chr1-155145554-155147051","Promoter (<=1kb)",0,0.558295706149052,NA,NA
"Tmed4","chr11-6273604-6275653","Promoter (<=1kb)",0,0.557533283131332,0.115926835756861,7.39548658302872e-07
"Phb1","chr11-95666346-95667569","Promoter (<=1kb)",0,0.557327167417567,NA,NA
"Snord104","chr11-106500354-106501879","Promoter (<=1kb)",0,0.557306660059658,NA,NA
"Arhgap18","chr10-26752409-26753656","Promoter (<=1kb)",0,0.557119163748277,-0.0682715893292107,1
"Dhx58","chr11-100701744-100703232","Promoter (<=1kb)",115,0.557055300684017,NA,NA
"Commd1","chr11-22971789-22974079","Promoter (<=1kb)",0,0.556925858718559,0.232592332524853,8.07209298226293e-20
"Dna2","chr10-62946546-62947516","Promoter (<=1kb)",0,0.556791725067306,NA,NA
"Slc6a4","chr11-76996876-76998873","Promoter (<=1kb)",0,0.556179208350936,NA,NA
"Tmem223","chr19-8770716-8771417","Promoter (<=1kb)",0,0.554676870127434,0.146872974638748,0.000202405689263173
"Afap1","chr5-35981163-35982295","Promoter (1-2kb)",-1893,0.554626269037653,-0.211559788245859,1.08181254927608e-06
"Mlx","chr11-101086742-101087881","Promoter (<=1kb)",0,0.554382826665043,0.0393200926603733,1
"Rbms2","chr10-128179840-128180354","Promoter (<=1kb)",0,0.55405733091063,0.188076567575348,5.20273071738894e-09
"Ptrh2","chr11-86682964-86684355","Promoter (<=1kb)",0,0.554001824150606,0.227808849061182,2.79910032249408e-19
"R3hdm4","chr10-79916007-79917416","Promoter (<=1kb)",0,0.553443701465736,0.185079055179845,9.90942658196477e-22
"Sec14l2","chr11-4117507-4118926","Promoter (<=1kb)",0,0.553406072805742,NA,NA
"Mycbpap","chr11-94520860-94521845","Promoter (<=1kb)",0,0.55319261836082,NA,NA
"Cabin1","chr10-75666517-75668411","Promoter (<=1kb)",0,0.553106178604708,0.168921407938123,7.96055989242442e-09
"Pcnt","chr10-76357418-76358952","Promoter (1-2kb)",-1196,0.551771943891694,0.0173770996687928,1
"Cavin1","chr11-100968860-100970998","Promoter (<=1kb)",0,0.55120667785271,0.429792530078098,8.95488354416001e-52
"Thra","chr11-98740304-98741157","Promoter (<=1kb)",0,0.550979297602311,0.248525013803855,1.57967233437604e-18
"Grb2","chr11-115698915-115700043","Promoter (<=1kb)",0,0.550670559731527,0.00847427363561171,1
"Ccdc162","chr10-41551957-41554260","Promoter (<=1kb)",0,0.550550855759358,NA,NA
"Mtfp1","chr11-4094391-4097542","Promoter (<=1kb)",0,0.550473268642,NA,NA
"A930007A09Rik","chr16-13754102-13755219","Promoter (<=1kb)",0,0.550303871239437,NA,NA
"Crybb3","chr5-113082300-113083082","Promoter (<=1kb)",-716,0.549709479009283,NA,NA
"Nrbf2","chr10-67284224-67285607","Promoter (<=1kb)",0,0.549586621164297,0.046627372440551,1
"Robo2","chr16-74411048-74413335","Promoter (<=1kb)",0,0.549501673180997,NA,NA
"Madd","chr2-91182051-91184078","Promoter (<=1kb)",0,0.549278973361402,NA,NA
"Slc38a10","chr11-120110528-120111368","Promoter (<=1kb)",-70,0.546910116262548,0.124409989221865,1.03755580154014e-06
"Pnpt1","chr11-29129944-29131626","Promoter (<=1kb)",0,0.546044843656927,0.125869456740435,3.06755787667871e-05
"Nhp2","chr11-51617741-51617983","Promoter (1-2kb)",-1752,0.545657967939922,0.281115370858457,1.2182335078276e-19
"Parp8","chr13-117024058-117026174","Promoter (<=1kb)",0,0.545553940831254,0.172976728973439,1.63341266241165e-14
"Rmnd5b","chr11-51635230-51636627","Promoter (<=1kb)",0,0.545360488161855,0.0538689619967622,1
"Smad1","chr8-79351699-79352283","Promoter (1-2kb)",-1648,0.54524060221819,-0.181700281243151,0.00039598772347195
"Lgr5","chr10-115586205-115587949","Promoter (<=1kb)",0,0.545011202397543,NA,NA
"Mfsd4b3-ps","chr10-39959539-39960562","Promoter (<=1kb)",0,0.544083855588524,NA,NA
"Rora","chr9-68653203-68654255","Promoter (<=1kb)",0,0.54384357389271,NA,NA
"Tbx3os2","chr5-119690922-119691407","Promoter (<=1kb)",0,0.543241975791032,NA,NA
"Mast1","chr8-84936314-84937587","Promoter (<=1kb)",0,0.543031497025382,NA,NA
"Klhl42","chr6-147089479-147092499","Promoter (<=1kb)",0,0.542946723583238,-0.0258192300045476,1
"Mcidas","chr13-112993489-112994522","Promoter (<=1kb)",0,0.54281316880859,NA,NA
"Sar1b","chr11-51763006-51764202","Promoter (<=1kb)",0,0.542071047892859,0.0545748943866281,1
"Pfn1","chr11-70653316-70656251","Promoter (<=1kb)",0,0.541886084119712,0.716524125537642,4.15399771383191e-225
"Aoc2","chr11-101323567-101323931","Promoter (1-2kb)",-1132,0.541860270895126,NA,NA
"Adamts6","chr13-104287564-104288746","Promoter (<=1kb)",0,0.541331816753051,NA,NA
"Mknk2","chr10-80677934-80678473","Promoter (<=1kb)",0,0.541306523695711,0.11041488125411,1.60569218323161e-06
"Pls1","chr9-95844653-95845486","Promoter (<=1kb)",0,0.541286922619262,NA,NA
"Uqcc6","chr10-82622203-82623683","Promoter (<=1kb)",0,0.541266000057132,NA,NA
"Timp2","chr11-118354397-118355910","Promoter (<=1kb)",0,0.541200472062218,-0.242666163392876,3.65399144072132e-11
"Pcdhga7","chr18-37714571-37715692","Promoter (<=1kb)",0,0.540779487805327,NA,NA
"Lrch4","chr5-137630076-137630474","Promoter (<=1kb)",0,0.539954657160866,NA,NA
"Marchf4","chr1-72536073-72537504","Promoter (<=1kb)",0,0.539806262436912,NA,NA
"Ocstamp","chr2-165401794-165402313","Promoter (1-2kb)",-1389,0.539318868623747,NA,NA
"Mir1934","chr11-69662035-69663062","Promoter (<=1kb)",0,0.53926637632479,NA,NA
"Rapgef2","chr3-79144058-79146036","Promoter (<=1kb)",0,0.539203992127108,0.346077729418629,3.1028395171015e-27
"Efna2","chr10-80177467-80177738","Promoter (1-2kb)",-1744,0.539194139032749,NA,NA
"Arhgap21","chr2-20942976-20944609","Promoter (<=1kb)",0,0.539054667466976,-0.124844604928267,0.495484298077
"Gnai2","chr9-107621027-107621258","Promoter (<=1kb)",-79,0.53849842322182,-0.148157151441775,6.61818117058149e-07
"Smarcd3","chr5-24598559-24598807","Promoter (<=1kb)",131,0.538017655976202,-0.452840399417122,4.18327185194838e-40
"Gls2","chr10-128193771-128195366","Promoter (<=1kb)",0,0.537711125898202,NA,NA
"Btbd6","chr12-112976114-112977261","Promoter (<=1kb)",0,0.537300871019093,NA,NA
"Tmem198b","chr10-128803452-128805789","Promoter (<=1kb)",0,0.537107213132318,0.126418432136039,1.2852411591855e-08
"Hsd17b6","chr10-128008110-128008853","Promoter (<=1kb)",-499,0.537056160167361,NA,NA
"S100a14","chr3-90525358-90527060","Promoter (<=1kb)",0,0.537040082306145,NA,NA
"Nrgn","chr9-37551868-37553119","Promoter (<=1kb)",0,0.536722684665512,NA,NA
"Exoc3l4","chr12-111429362-111431277","Promoter (<=1kb)",108,0.536680399291062,NA,NA
"Shmt2","chr10-127521423-127522539","Promoter (<=1kb)",0,0.535871910024277,0.49143908290429,4.61629744241946e-72
"Selenom","chr11-3514341-3515297","Promoter (<=1kb)",0,0.53495165394554,-0.00448727201197013,1
"Eef2k","chr7-120842436-120844046","Promoter (<=1kb)",0,0.534723483607883,0.412139671479141,1.73367329409255e-103
"Npy1r","chr8-66696584-66698763","Promoter (<=1kb)",0,0.534242223475705,NA,NA
"Ppm1h","chr10-122894247-122895702","Promoter (<=1kb)",0,0.533132224066459,NA,NA
"Pcmt1","chr10-7662374-7664049","Promoter (<=1kb)",0,0.53308371187953,0.00375568765882983,1
"Stat2","chr10-128283118-128284530","Promoter (<=1kb)",0,0.532508769641114,NA,NA
"Arf2","chr11-103966003-103967803","Promoter (<=1kb)",0,0.53230577219778,-0.0650702689174219,1
"Abca7","chr10-79995794-79997544","Promoter (<=1kb)",0,0.532289136545582,-0.0320690975805689,1
"Epha1","chr6-42372764-42373483","Promoter (<=1kb)",0,0.532283293267672,NA,NA
"Scrn2","chr11-97029610-97030583","Promoter (<=1kb)",0,0.532120540586322,0.0758235002489041,2.02726168806136e-09
"Becn1","chr11-101300955-101302499","Promoter (<=1kb)",0,0.532019242795651,0.104375913708191,0.0201538554964094
"Top3a","chr11-60775700-60778056","Promoter (<=1kb)",0,0.531984573402802,NA,NA
"Sbk1","chr7-126271806-126273349","Promoter (<=1kb)",0,0.531762697680622,NA,NA
"Pcdhga5","chr18-37694163-37695119","Promoter (<=1kb)",0,0.531442514054191,NA,NA
"Naa80","chr9-107579218-107579923","Promoter (<=1kb)",-194,0.531353119240987,NA,NA
"Apoh","chr11-108342652-108344415","Promoter (<=1kb)",0,0.530946923738388,NA,NA
"Ccng1","chr11-40753972-40755633","Promoter (<=1kb)",0,0.530934536830583,0.08259059350026,0.0812878499311196
"4930445N18Rik","chr18-82854653-82856737","Promoter (<=1kb)",0,0.530699034009599,NA,NA
"Ccdc28a","chr10-18234359-18235715","Promoter (<=1kb)",0,0.529940912413839,NA,NA
"Cfap100","chr6-90428058-90428984","Promoter (<=1kb)",0,0.529882261803404,NA,NA
"Kitl","chr10-100015390-100016693","Promoter (<=1kb)",0,0.52972085307997,0.202930491853393,2.80917529219236e-24
"Ahi1","chr10-20951659-20953068","Promoter (<=1kb)",0,0.529552417853894,0.432892560869494,2.65870798223802e-83
"Lsm7","chr10-80854377-80856581","Promoter (<=1kb)",0,0.529452922786449,0.628657717049927,1.29288260122021e-96
"Myof","chr19-37907047-37908360","Promoter (1-2kb)",-1223,0.529225340418219,0.130876399309332,0.00104667841129237
"Lpar3","chr3-146220674-146221467","Promoter (<=1kb)",0,0.528668964273181,NA,NA
"Gas2l3","chr10-89442626-89444547","Promoter (<=1kb)",0,0.528097824909082,-0.101412537508,1
"Nt5m","chr11-59838719-59840210","Promoter (<=1kb)",0,0.52808951738113,0.105743511777163,0.00855159280514284
"Cisd3","chr11-97685453-97686006","Promoter (<=1kb)",0,0.526028471197152,0.0632645977383961,0.0345206566516209
"Zc2hc1a","chr3-7501681-7502020","Promoter (1-2kb)",-1463,0.525089575854507,-0.0888227367163426,1
"Cfap91","chr16-38341431-38342189","Promoter (<=1kb)",0,0.524738769784768,NA,NA
"Gm19434","chr6-135186854-135187921","Promoter (<=1kb)",-559,0.524238694932706,NA,NA
"Adh7","chr3-138224673-138226464","Promoter (1-2kb)",-1587,0.524212372268273,NA,NA
"Pgap3","chr11-98399705-98401102","Promoter (<=1kb)",0,0.523885366606291,NA,NA
"Pick1","chr15-79244177-79245205","Promoter (<=1kb)",0,0.523594229223751,0.0392522842844071,1
"Gprin1","chr13-54748921-54750063","Promoter (<=1kb)",0,0.523593838901442,NA,NA
"Lgalsl","chr11-20829895-20832014","Promoter (<=1kb)",0,0.523562999236789,0.176300368326725,8.30545885571413e-16
"Lta4h","chr10-93471246-93471785","Promoter (<=1kb)",0,0.523488507395721,0.265867760962842,8.66457589402508e-29
"Echdc1","chr10-29312079-29314008","Promoter (<=1kb)",0,0.522468567322031,0.179666956140541,7.5704982708864e-19
"Elk4","chr1-132005967-132006387","Promoter (1-2kb)",-1220,0.522187207343176,0.0578911666447245,1
"Bend7","chr2-4717179-4718563","Promoter (<=1kb)",0,0.521914503874003,NA,NA
"Rsf1os1","chr7-97644842-97646003","Promoter (<=1kb)",0,0.521810839463949,NA,NA
"Lpin1","chr12-16590883-16591844","Promoter (1-2kb)",-1110,0.521697615579304,NA,NA
"Mat2b","chr11-40693104-40693876","Promoter (<=1kb)",-330,0.521664436403629,0.0504851069883276,1
